datetime (local time),measurement (°C)
2025-03-22 18:18:58.223813,13.296346664428711
2025-03-22 18:19:09.817522,13.124746322631836
2025-03-22 18:20:09.806111,12.567041397094727
2025-03-22 18:21:09.811782,12.020059585571289
2025-03-22 18:22:09.818158,11.430181503295898
2025-03-22 18:23:09.824883,10.808126449584961
2025-03-22 18:24:09.831763,10.196794509887695
2025-03-22 18:25:09.817107,9.617639541625977
2025-03-22 18:26:09.807895,9.02775764465332
2025-03-22 18:27:09.802704,8.43787956237793
2025-03-22 18:28:09.801486,7.869448184967041
2025-03-22 18:29:09.802408,7.322470188140869
2025-03-22 18:30:09.803591,6.775488376617432
2025-03-22 18:31:09.807309,6.239233493804932
2025-03-22 18:32:09.810380,5.713705539703369
2025-03-22 18:33:09.814097,5.20962381362915
2025-03-22 18:34:09.818019,4.726995944976807
2025-03-22 18:35:09.821715,4.287264347076416
2025-03-22 18:36:09.823821,3.911886692047119
2025-03-22 18:37:09.827746,3.686659336090088
2025-03-22 18:38:09.830803,3.5365090370178223
2025-03-22 18:39:09.833903,3.3541817665100098
2025-03-22 18:40:09.837874,2.9144539833068848
2025-03-22 18:41:09.839965,2.3138489723205566
2025-03-22 18:42:09.841970,1.8097671270370483
2025-03-22 18:43:09.845187,1.3271392583847046
2025-03-22 18:44:09.849245,0.8874114751815796
2025-03-22 18:45:09.852252,0.44767990708351135
2025-03-22 18:46:09.854309,-0.01349792443215847
2025-03-22 18:47:09.855488,-0.453225702047348
2025-03-22 18:48:09.858514,-0.8607803583145142
2025-03-22 18:49:09.861630,-1.268334984779358
2025-03-22 18:50:09.859235,-1.697339653968811
2025-03-22 18:51:09.846352,-2.083444118499756
2025-03-22 18:52:09.836259,-2.4695448875427246
2025-03-22 18:53:09.827142,-0.045674897730350494
2025-03-22 18:54:09.821813,0.050852201879024506
2025-03-22 18:55:09.818033,0.06157531589269638
2025-03-22 18:56:09.813788,0.06157531589269638
2025-03-22 18:57:09.811373,0.050852201879024506
2025-03-22 18:58:09.808550,0.06157531589269638
2025-03-22 18:59:09.805517,0.050852201879024506
2025-03-22 19:00:09.803784,0.040125273168087006
2025-03-22 19:01:09.802548,0.050852201879024506
2025-03-22 19:02:09.800913,0.050852201879024506
2025-03-22 19:03:09.799053,0.040125273168087006
2025-03-22 19:04:09.798821,0.050852201879024506
2025-03-22 19:05:09.797477,0.06157531589269638
2025-03-22 19:06:09.796102,0.06157531589269638
2025-03-22 19:07:09.794913,0.06157531589269638
2025-03-22 19:08:09.794032,0.040125273168087006
2025-03-22 19:09:09.793029,0.040125273168087006
2025-03-22 19:10:09.792954,0.050852201879024506
2025-03-22 19:11:09.792168,0.06157531589269638
2025-03-22 19:12:09.791684,0.050852201879024506
2025-03-22 19:13:09.791661,0.050852201879024506
2025-03-22 19:14:09.792271,0.040125273168087006
2025-03-22 19:15:09.792600,0.040125273168087006
2025-03-22 19:16:09.792294,0.040125273168087006
2025-03-22 19:17:09.792719,0.040125273168087006
2025-03-22 19:18:09.791319,0.06157531589269638
2025-03-22 19:19:09.791882,0.06157531589269638
2025-03-22 19:20:09.791559,0.040125273168087006
2025-03-22 19:21:09.792091,0.050852201879024506
2025-03-22 19:22:09.790747,0.050852201879024506
2025-03-22 19:23:09.790358,0.040125273168087006
2025-03-22 19:24:09.789099,0.06157531589269638
2025-03-22 19:25:09.788804,0.02940216101706028
2025-03-22 19:26:09.787271,0.07230224460363388
2025-03-22 19:27:09.787091,0.050852201879024506
2025-03-22 19:28:09.786870,0.050852201879024506
2025-03-22 19:29:09.786669,0.040125273168087006
2025-03-22 19:30:09.785354,0.02940216101706028
2025-03-22 19:31:09.785061,0.06157531589269638
2025-03-22 19:32:09.784871,0.040125273168087006
2025-03-22 19:33:09.784643,0.01867523230612278
2025-03-22 19:34:09.782356,0.040125273168087006
2025-03-22 19:35:09.782124,0.050852201879024506
2025-03-22 19:36:09.781906,0.040125273168087006
2025-03-22 19:37:09.783698,0.02940216101706028
2025-03-22 19:38:09.784488,0.02940216101706028
2025-03-22 19:39:09.786040,0.040125273168087006
2025-03-22 19:40:09.784990,0.040125273168087006
2025-03-22 19:41:09.785809,0.01867523230612278
2025-03-22 19:42:09.786568,0.01867523230612278
2025-03-22 19:43:09.787331,0.02940216101706028
2025-03-22 19:44:09.786984,0.02940216101706028
2025-03-22 19:45:09.786853,0.01867523230612278
2025-03-22 19:46:09.786660,0.01867523230612278
2025-03-22 19:47:09.786396,0.01867523230612278
2025-03-22 19:48:09.786262,0.02940216101706028
2025-03-22 19:49:09.787049,0.01867523230612278
2025-03-22 19:50:09.786851,0.007952118292450905
2025-03-22 19:51:09.787661,0.007952118292450905
2025-03-22 19:52:09.789490,0.007952118292450905
2025-03-22 19:53:09.790231,-0.0027748108841478825
2025-03-22 19:54:09.791728,-0.0027748108841478825
2025-03-22 19:55:09.793864,-0.0027748108841478825
2025-03-22 19:56:09.794649,-0.01349792443215847
2025-03-22 19:57:09.794209,-0.0027748108841478825
2025-03-22 19:58:09.794026,-0.01349792443215847
2025-03-22 19:59:09.795014,-0.01349792443215847
2025-03-22 20:00:09.794724,0.01867523230612278
2025-03-22 20:01:09.789172,-0.01349792443215847
2025-03-22 20:02:09.785059,0.007952118292450905
2025-03-22 20:03:09.780345,0.007952118292450905
2025-03-22 20:04:09.777953,-0.01349792443215847
2025-03-22 20:05:09.774790,0.007952118292450905
2025-03-22 20:06:09.771948,-0.01349792443215847
2025-03-22 20:07:09.768311,0.007952118292450905
2025-03-22 20:08:09.764792,-0.034947969019412994
2025-03-22 20:09:09.763635,-0.0027748108841478825
2025-03-22 20:10:09.762527,-0.01349792443215847
2025-03-22 20:11:09.760567,-0.02422485314309597
2025-03-22 20:12:09.759585,-0.045674897730350494
2025-03-22 20:13:09.757918,-0.02422485314309597
2025-03-22 20:14:09.757315,-0.034947969019412994
2025-03-22 20:15:09.756844,-0.045674897730350494
2025-03-22 20:16:09.754286,-0.02422485314309597
2025-03-22 20:17:09.752928,-0.02422485314309597
2025-03-22 20:18:09.751583,-0.034947969019412994
2025-03-22 20:19:09.749327,-0.045674897730350494
