datetime (local time),measurement (°C)
2025-03-22 01:15:41.974341,0.5120300054550171
2025-03-22 01:16:41.974434,0.4905799925327301
2025-03-22 01:17:41.974634,0.4905799925327301
2025-03-22 01:18:41.974754,0.5013068914413452
2025-03-22 01:19:41.973878,0.5120300054550171
2025-03-22 01:20:41.974008,0.5549300909042358
2025-03-22 01:21:41.973142,0.5871070623397827
2025-03-22 01:22:41.972282,0.6192840337753296
2025-03-22 01:23:41.972299,0.6300071477890015
2025-03-22 01:24:41.972509,0.6085571050643921
2025-03-22 01:25:41.972621,0.640734076499939
2025-03-22 01:26:41.973486,0.6943572759628296
2025-03-22 01:27:41.972624,0.7587074041366577
2025-03-22 01:28:41.973047,0.7479842901229858
2025-03-22 01:29:41.973166,0.7801574468612671
2025-03-22 01:30:41.972285,0.812334418296814
2025-03-22 01:31:41.970390,0.8766845464706421
2025-03-22 01:32:41.970505,0.8874114751815796
2025-03-22 01:33:41.969636,0.8874114751815796
2025-03-22 01:34:41.969771,0.9410346746444702
2025-03-22 01:35:41.970188,0.9517616033554077
2025-03-22 01:36:41.971419,0.983934760093689
2025-03-22 01:37:41.970635,1.0161117315292358
2025-03-22 01:38:41.971013,1.0161117315292358
2025-03-22 01:39:41.969228,1.080461859703064
2025-03-22 01:40:41.968451,1.144811987876892
2025-03-22 01:41:41.967678,1.1984390020370483
2025-03-22 01:42:41.966000,1.1984390020370483
2025-03-22 01:43:41.965160,1.3378623723983765
2025-03-22 01:44:41.965280,1.3700393438339233
2025-03-22 01:45:41.964438,1.3807624578475952
2025-03-22 01:46:41.963658,1.445116400718689
2025-03-22 01:47:41.962803,1.4880164861679077
2025-03-22 01:48:41.962150,1.5630897283554077
2025-03-22 01:49:41.963264,1.6059898138046265
2025-03-22 01:50:41.962377,1.9599212408065796
2025-03-22 01:51:41.962625,2.1958718299865723
2025-03-22 01:52:41.962718,2.3889222145080566
2025-03-22 01:53:41.963061,2.4210991859436035
2025-03-22 01:54:41.962162,2.5926995277404785
2025-03-22 01:55:41.962262,2.839376926422119
2025-03-22 01:56:41.962324,3.1182312965393066
2025-03-22 01:57:41.960519,3.3649086952209473
2025-03-22 01:58:41.959727,3.6652092933654785
2025-03-22 01:59:41.959993,3.9226136207580566
2025-03-22 02:00:41.960115,4.169291019439697
2025-03-22 02:01:41.960798,4.448141574859619
2025-03-22 02:02:41.961462,4.716269016265869
2025-03-22 02:03:41.960195,4.995123386383057
2025-03-22 02:04:41.959173,5.263250827789307
2025-03-22 02:05:41.958847,5.520651340484619
2025-03-22 02:06:41.957403,5.76732873916626
2025-03-22 02:07:41.957746,6.0032830238342285
2025-03-22 02:08:41.957476,6.228506565093994
2025-03-22 02:09:41.956527,6.464460849761963
2025-03-22 02:10:41.956487,6.678961277008057
2025-03-22 02:11:41.955475,6.893465518951416
2025-03-22 02:12:41.955525,7.118692874908447
2025-03-22 02:13:41.955514,7.333193302154541
2025-03-22 02:14:41.955526,7.547693729400635
2025-03-22 02:15:41.956544,7.719297885894775
2025-03-22 02:16:41.957486,7.923075199127197
2025-03-22 02:17:41.958380,8.116125106811523
2025-03-22 02:18:41.958643,8.298452377319336
2025-03-22 02:19:41.958698,8.459329605102539
2025-03-22 02:20:41.959749,8.68455696105957
2025-03-22 02:21:41.960806,8.877607345581055
2025-03-22 02:22:41.958800,9.04920768737793
2025-03-22 02:23:41.958968,9.210084915161133
2025-03-22 02:24:41.958994,9.360235214233398
2025-03-22 02:25:41.959116,9.553289413452148
2025-03-22 02:26:41.959131,9.714162826538086
2025-03-22 02:27:41.959261,9.875040054321289
2025-03-22 02:28:41.960308,10.057367324829102
2025-03-22 02:29:41.959372,10.186067581176758
2025-03-22 02:30:41.959457,10.36839485168457
2025-03-22 02:31:41.958552,10.507822036743164
2025-03-22 02:32:41.959594,10.647249221801758
2025-03-22 02:33:41.960734,10.818849563598633
2025-03-22 02:34:41.961793,10.968999862670898
2025-03-22 02:35:41.962195,11.086977005004883
2025-03-22 02:36:41.960460,11.237127304077148
2025-03-22 02:37:41.961700,11.376554489135742
2025-03-22 02:38:41.963063,11.515981674194336
2025-03-22 02:39:41.962669,11.687582015991211
2025-03-22 02:40:41.965018,11.805559158325195
2025-03-22 02:41:41.965286,11.92353630065918
2025-03-22 02:42:41.965797,12.062959671020508
2025-03-22 02:43:41.966748,12.180936813354492
2025-03-22 02:44:41.967094,12.320363998413086
2025-03-22 02:45:41.967390,12.449064254760742
2025-03-22 02:46:41.968527,12.545591354370117
2025-03-22 02:47:41.967713,12.674291610717773
2025-03-22 02:48:41.965006,12.792268753051758
2025-03-22 02:49:41.963193,12.920969009399414
2025-03-22 02:50:41.964304,13.028219223022461
2025-03-22 02:51:41.963500,13.167646408081055
2025-03-22 02:52:41.962691,13.26417350769043
2025-03-22 02:53:41.963804,13.382146835327148
2025-03-22 02:54:41.963966,13.478673934936523
2025-03-22 02:55:41.964301,13.58592414855957
2025-03-22 02:56:41.964469,13.693174362182617
2025-03-22 02:57:41.965582,13.811151504516602
2025-03-22 02:58:41.966764,13.929128646850586
2025-03-22 02:59:41.968010,14.004201889038086
2025-03-22 03:00:41.967188,14.111455917358398
2025-03-22 03:01:41.967317,14.207979202270508
2025-03-22 03:02:41.967417,14.31523323059082
2025-03-22 03:03:41.968529,14.401033401489258
2025-03-22 03:04:41.969698,14.508283615112305
2025-03-22 03:05:41.969860,14.594083786010742
2025-03-22 03:06:41.971111,14.690610885620117
2025-03-22 03:07:41.971131,14.776411056518555
2025-03-22 03:08:41.971230,14.87293815612793
2025-03-22 03:09:41.971593,14.958738327026367
2025-03-22 03:10:41.970740,15.023088455200195
2025-03-22 03:11:41.970816,15.130338668823242
2025-03-22 03:12:41.970007,15.21613883972168
2025-03-22 03:13:41.970247,15.312665939331055
2025-03-22 03:14:41.970234,15.38774299621582
2025-03-22 03:15:41.971428,15.46281623840332
2025-03-22 03:16:41.972406,15.548616409301758
2025-03-22 03:17:41.973781,15.623693466186523
2025-03-22 03:18:41.973548,15.698770523071289
2025-03-22 03:19:41.973167,15.763120651245117
2025-03-22 03:20:41.973271,15.859643936157227
2025-03-22 03:21:41.972439,15.913270950317383
2025-03-22 03:22:41.973527,15.977621078491211
2025-03-22 03:23:41.973570,16.052698135375977
2025-03-22 03:24:41.974887,16.138498306274414
2025-03-22 03:25:41.973970,16.202848434448242
2025-03-22 03:26:41.975150,16.277925491333008
2025-03-22 03:27:41.974340,16.342275619506836
2025-03-22 03:28:41.973447,16.417348861694336
2025-03-22 03:29:41.972637,16.46025276184082
2025-03-22 03:30:41.972790,16.546052932739258
2025-03-22 03:31:41.973986,16.59967613220215
2025-03-22 03:32:41.974047,16.664026260375977
2025-03-22 03:33:41.975278,16.72838020324707
2025-03-22 03:34:41.975128,16.7927303314209
2025-03-22 03:35:41.974864,16.835630416870117
2025-03-22 03:36:41.974464,16.889253616333008
2025-03-22 03:37:41.974377,16.964330673217773
2025-03-22 03:38:41.976276,17.007230758666992
2025-03-22 03:39:41.975994,17.06085777282715
2025-03-22 03:40:41.975716,17.11448097229004
2025-03-22 03:41:41.974787,17.16810417175293
2025-03-22 03:42:41.975688,17.221731185913086
2025-03-22 03:43:41.976526,17.264631271362305
2025-03-22 03:44:41.975493,17.3289852142334
2025-03-22 03:45:41.976525,17.382612228393555
2025-03-22 03:46:41.975499,17.446958541870117
2025-03-22 03:47:41.974486,17.4791316986084
2025-03-22 03:48:41.974486,17.52203941345215
2025-03-22 03:49:41.974498,17.575658798217773
2025-03-22 03:50:41.974455,17.640012741088867
2025-03-22 03:51:41.973523,17.66145896911621
2025-03-22 03:52:41.972496,17.715085983276367
2025-03-22 03:53:41.971591,17.77943992614746
2025-03-22 03:54:41.969600,17.811613082885742
2025-03-22 03:55:41.969653,17.8652400970459
2025-03-22 03:56:41.970643,17.908140182495117
2025-03-22 03:57:41.969682,17.97248649597168
2025-03-22 03:58:41.970836,18.004667282104492
2025-03-22 03:59:41.970896,18.036840438842773
2025-03-22 04:00:41.969630,18.079740524291992
2025-03-22 04:01:41.967715,18.12264060974121
2025-03-22 04:02:41.966626,18.154813766479492
2025-03-22 04:03:41.965589,18.20844078063965
2025-03-22 04:04:41.965264,18.251340866088867
2025-03-22 04:05:41.965469,18.28351402282715
2025-03-22 04:06:41.965435,18.31569480895996
2025-03-22 04:07:41.965399,18.347867965698242
2025-03-22 04:08:41.965327,18.369321823120117
2025-03-22 04:09:41.966376,18.412221908569336
2025-03-22 04:10:41.965370,18.46584129333496
2025-03-22 04:11:41.965250,18.50874137878418
2025-03-22 04:12:41.966318,18.530195236206055
2025-03-22 04:13:41.966398,18.573095321655273
2025-03-22 04:14:41.966353,18.62672233581543
2025-03-22 04:15:41.966356,18.615995407104492
2025-03-22 04:16:41.964461,18.691068649291992
2025-03-22 04:17:41.964452,18.70179557800293
2025-03-22 04:18:41.965532,18.73396873474121
2025-03-22 04:19:41.966564,18.787595748901367
2025-03-22 04:20:41.967599,18.77686882019043
2025-03-22 04:21:41.966514,18.8626766204834
2025-03-22 04:22:41.965696,18.873395919799805
2025-03-22 04:23:41.965730,18.89484977722168
2025-03-22 04:24:41.966771,18.948476791381836
2025-03-22 04:25:41.968845,18.96992301940918
2025-03-22 04:26:41.970810,19.0128231048584
2025-03-22 04:27:41.970966,19.0128231048584
2025-03-22 04:28:41.971003,19.055723190307617
2025-03-22 04:29:41.971016,19.0878963470459
2025-03-22 04:30:41.972127,19.109350204467773
2025-03-22 04:31:41.972186,19.16297721862793
2025-03-22 04:32:41.973217,19.152250289916992
2025-03-22 04:33:41.972279,19.184423446655273
2025-03-22 04:34:41.973401,19.216604232788086
2025-03-22 04:35:41.972864,19.227323532104492
2025-03-22 04:36:41.972412,19.27022361755371
2025-03-22 04:37:41.972557,19.259504318237305
2025-03-22 04:38:41.973278,19.323850631713867
2025-03-22 04:39:41.973615,19.323850631713867
2025-03-22 04:40:41.973990,19.345304489135742
2025-03-22 04:41:41.975294,19.38820457458496
2025-03-22 04:42:41.975375,19.420377731323242
2025-03-22 04:43:41.975807,19.43110466003418
2025-03-22 04:44:41.975891,19.46327781677246
2025-03-22 04:45:41.973312,19.484731674194336
2025-03-22 04:46:41.974536,19.484731674194336
2025-03-22 04:47:41.975721,19.516904830932617
2025-03-22 04:48:41.976968,19.5490779876709
2025-03-22 04:49:41.977174,19.570531845092773
2025-03-22 04:50:41.977232,19.58125114440918
2025-03-22 04:51:41.977315,19.613431930541992
2025-03-22 04:52:41.976687,19.634878158569336
2025-03-22 04:53:41.976812,19.634878158569336
2025-03-22 04:54:41.975882,19.65633201599121
2025-03-22 04:55:41.976151,19.688505172729492
2025-03-22 04:56:41.977309,19.709959030151367
2025-03-22 04:57:41.977389,19.720678329467773
2025-03-22 04:58:41.977639,19.720678329467773
2025-03-22 04:59:41.977580,19.752859115600586
2025-03-22 05:00:41.976737,19.785032272338867
2025-03-22 05:01:41.976426,19.763578414916992
2025-03-22 05:02:41.976232,19.785032272338867
2025-03-22 05:03:41.976114,19.785032272338867
2025-03-22 05:04:41.975813,19.827932357788086
2025-03-22 05:05:41.975729,19.860105514526367
2025-03-22 05:06:41.976530,19.870832443237305
2025-03-22 05:07:41.978515,19.89227867126465
2025-03-22 05:08:41.977429,19.870832443237305
2025-03-22 05:09:41.977362,19.89227867126465
2025-03-22 05:10:41.977345,19.903005599975586
2025-03-22 05:11:41.976349,19.92445945739746
2025-03-22 05:12:41.973933,19.913732528686523
2025-03-22 05:13:41.974285,19.945905685424805
2025-03-22 05:14:41.974315,19.978086471557617
2025-03-22 05:15:41.973249,19.978086471557617
2025-03-22 05:16:41.971292,19.99953269958496
2025-03-22 05:17:41.970254,20.0102596282959
2025-03-22 05:18:41.969259,20.020986557006836
2025-03-22 05:19:41.969319,20.020986557006836
2025-03-22 05:20:41.969302,20.020986557006836
2025-03-22 05:21:41.969400,20.053159713745117
2025-03-22 05:22:41.970423,20.07460594177246
2025-03-22 05:23:41.971456,20.0853328704834
2025-03-22 05:24:41.972509,20.096059799194336
2025-03-22 05:25:41.972560,20.106786727905273
2025-03-22 05:26:41.972607,20.138959884643555
2025-03-22 05:27:41.973659,20.128232955932617
2025-03-22 05:28:41.973654,20.1604061126709
2025-03-22 05:29:41.974695,20.171133041381836
2025-03-22 05:30:41.973758,20.1604061126709
2025-03-22 05:31:41.972795,20.19258689880371
2025-03-22 05:32:41.975844,20.181859970092773
2025-03-22 05:33:41.976042,20.20331382751465
2025-03-22 05:34:41.976273,20.20331382751465
2025-03-22 05:35:41.976685,20.20331382751465
2025-03-22 05:36:41.976202,20.224760055541992
2025-03-22 05:37:41.976667,20.246213912963867
2025-03-22 05:38:41.977156,20.246213912963867
2025-03-22 05:39:41.978367,20.27838706970215
2025-03-22 05:40:41.978806,20.26766014099121
2025-03-22 05:41:41.979214,20.289113998413086
2025-03-22 05:42:41.979418,20.289113998413086
2025-03-22 05:43:41.978745,20.31056022644043
2025-03-22 05:44:41.978008,20.321287155151367
2025-03-22 05:45:41.978294,20.332014083862305
2025-03-22 05:46:41.977531,20.31056022644043
2025-03-22 05:47:41.978608,20.34273338317871
2025-03-22 05:48:41.979037,20.321287155151367
2025-03-22 05:49:41.979242,20.364187240600586
2025-03-22 05:50:41.980389,20.374914169311523
2025-03-22 05:51:41.980604,20.38563346862793
2025-03-22 05:52:41.982758,20.38563346862793
2025-03-22 05:53:41.982996,20.396360397338867
2025-03-22 05:54:41.984005,20.38563346862793
2025-03-22 05:55:41.985174,20.38563346862793
2025-03-22 05:56:41.986428,20.396360397338867
2025-03-22 05:57:41.986528,20.417814254760742
2025-03-22 05:58:41.987736,20.417814254760742
2025-03-22 05:59:41.988881,20.449987411499023
2025-03-22 06:00:41.987760,20.42853355407715
2025-03-22 06:01:41.988440,20.439260482788086
2025-03-22 06:02:41.988288,20.439260482788086
2025-03-22 06:03:41.989037,20.46071434020996
2025-03-22 06:04:41.988949,20.46071434020996
2025-03-22 06:05:41.988715,20.4714412689209
2025-03-22 06:06:41.988650,20.4714412689209
2025-03-22 06:07:41.989560,20.482160568237305
2025-03-22 06:08:41.989395,20.482160568237305
2025-03-22 06:09:41.990428,20.492887496948242
2025-03-22 06:10:41.991230,20.492887496948242
2025-03-22 06:11:41.990230,20.50361442565918
2025-03-22 06:12:41.991358,20.492887496948242
2025-03-22 06:13:41.990324,20.50361442565918
2025-03-22 06:14:41.990339,20.514341354370117
2025-03-22 06:15:41.990358,20.514341354370117
2025-03-22 06:16:41.990352,20.514341354370117
2025-03-22 06:17:41.989379,20.5465145111084
2025-03-22 06:18:41.989429,20.525060653686523
2025-03-22 06:19:41.990381,20.557241439819336
2025-03-22 06:20:41.989487,20.53578758239746
2025-03-22 06:21:41.990402,20.557241439819336
2025-03-22 06:22:41.990534,20.567960739135742
2025-03-22 06:23:41.989627,20.567960739135742
2025-03-22 06:24:41.989675,20.57868766784668
2025-03-22 06:25:41.990599,20.567960739135742
2025-03-22 06:26:41.990800,20.567960739135742
2025-03-22 06:27:41.989833,20.567960739135742
2025-03-22 06:28:41.987839,20.557241439819336
2025-03-22 06:29:41.988035,20.57868766784668
2025-03-22 06:30:41.987062,20.57868766784668
2025-03-22 06:31:41.988172,20.57868766784668
2025-03-22 06:32:41.988215,20.600141525268555
2025-03-22 06:33:41.988208,20.589414596557617
2025-03-22 06:34:41.988427,20.61086082458496
2025-03-22 06:35:41.988842,20.61086082458496
2025-03-22 06:36:41.988217,20.61086082458496
2025-03-22 06:37:41.987633,20.61086082458496
2025-03-22 06:38:41.988027,20.6215877532959
2025-03-22 06:39:41.990291,20.61086082458496
2025-03-22 06:40:41.991426,20.6215877532959
2025-03-22 06:41:41.991815,20.643041610717773
2025-03-22 06:42:41.992107,20.632314682006836
2025-03-22 06:43:41.992329,20.643041610717773
2025-03-22 06:44:41.991379,20.643041610717773
2025-03-22 06:45:41.990615,20.664487838745117
2025-03-22 06:46:41.991006,20.643041610717773
2025-03-22 06:47:41.993158,20.65376091003418
2025-03-22 06:48:41.993273,20.65376091003418
2025-03-22 06:49:41.993428,20.664487838745117
2025-03-22 06:50:41.994646,20.675214767456055
2025-03-22 06:51:41.995606,20.664487838745117
2025-03-22 06:52:41.998020,20.664487838745117
2025-03-22 06:53:41.999120,20.65376091003418
2025-03-22 06:54:41.998304,20.685941696166992
2025-03-22 06:55:42.000364,20.707387924194336
2025-03-22 06:56:42.000516,20.707387924194336
2025-03-22 06:57:42.001630,20.685941696166992
2025-03-22 06:58:42.001622,20.6966609954834
2025-03-22 06:59:42.000963,20.685941696166992
2025-03-22 07:00:42.001813,20.718114852905273
2025-03-22 07:01:42.001571,20.72884178161621
2025-03-22 07:02:42.002398,20.685941696166992
2025-03-22 07:03:42.002267,20.6966609954834
2025-03-22 07:04:42.003089,20.6966609954834
2025-03-22 07:05:42.001968,20.707387924194336
2025-03-22 07:06:42.001869,20.73956871032715
2025-03-22 07:07:41.999809,20.72884178161621
2025-03-22 07:08:41.999728,20.72884178161621
2025-03-22 07:09:41.999647,20.707387924194336
2025-03-22 07:10:41.999568,20.718114852905273
2025-03-22 07:11:42.000631,20.72884178161621
2025-03-22 07:12:42.001618,20.73956871032715
2025-03-22 07:13:42.002616,20.72884178161621
2025-03-22 07:14:42.003628,20.73956871032715
2025-03-22 07:15:42.004488,20.750288009643555
2025-03-22 07:16:42.005652,20.73956871032715
